OC,TH_LAT,TH_LONG,SURVEY_DATE
52.9,38.40415661,22.35242393,2018-07-08 00:00:00
12.7,66.22541678,17.35680973,2018-07-08 00:00:00
9.9,51.25634411,20.10728833,2018-07-08 00:00:00
50.6,58.92887721,25.97855179,2018-07-08 00:00:00
25.1,42.65501101,11.8602978,2018-07-08 00:00:00
91.3,44.14546139,5.519886903,2018-07-08 00:00:00
46.6,44.25020104,5.436539803,2018-07-08 00:00:00
18.4,47.36186221,16.82356019,2018-07-08 00:00:00
52.9,41.4655464,-2.281271291,2018-07-08 00:00:00
8.1,51.50390564,19.75488965,2018-07-08 00:00:00
55.3,60.73654278,27.81914978,2018-07-08 00:00:00
8.2,51.46592525,19.77579428,2018-07-08 00:00:00
7.5,42.817491,11.8653706,2018-07-08 00:00:00
29.8,60.75681302,28.09653647,2018-07-08 00:00:00
16.7,66.07015102,17.57770131,2018-07-08 00:00:00
14.5,51.43847766,19.88614579,2018-07-08 00:00:00
21.1,51.40047505,19.90691771,2018-07-08 00:00:00
487.8,66.11190816,17.45726103,2018-07-08 00:00:00
16.6,42.80118148,11.76732979,2018-07-08 00:00:00
19.4,51.33488139,20.03768052,2018-07-08 00:00:00
11.4,42.54667808,11.85693647,2018-07-08 00:00:00
37.3,38.7167217,22.3411305,2018-07-08 00:00:00
8.7,40.80886294,-0.717115276,2018-07-08 00:00:00
16.2,67.22494995,25.68242988,2018-07-08 00:00:00
3.3,66.24215612,16.9620099,2018-07-08 00:00:00
9.5,36.96201308,-6.066345911,2018-07-08 00:00:00
10.6,53.26980155,23.74862325,2018-07-08 00:00:00
13.2,67.17534203,26.2174457,2018-07-08 00:00:00
33.9,66.65405795,16.17344791,2018-07-08 00:00:00
41.9,43.34162902,-5.385490403,2018-07-08 00:00:00
36.0,50.15241221,11.77702961,2018-07-08 00:00:00
22.7,43.37393511,-5.293308639,2018-07-08 00:00:00
35.1,46.43035046,2.486337561,2018-07-08 00:00:00
24.8,43.34598848,-5.235487239,2018-07-08 00:00:00
31.2,43.36726109,-5.21593173,2018-07-08 00:00:00
16.7,63.51168359,17.14792261,2018-07-08 00:00:00
254.1,59.04823234,27.11166164,2018-07-08 00:00:00
12.1,38.41119899,-7.25722835,2018-07-08 00:00:00
18.3,63.62108003,17.13444669,2018-07-08 00:00:00
186.7,66.75354283,15.92649199,2018-07-08 00:00:00
16.8,63.49017458,16.82131343,2018-07-08 00:00:00
24.1,38.17350023,-6.938777734,2018-07-08 00:00:00
46.0,46.04956663,11.69071146,2018-07-08 00:00:00
13.8,67.08463911,26.58152156,2018-07-08 00:00:00
14.2,53.38555279,23.69424137,2018-07-08 00:00:00
371.1,66.2385157,17.04978502,2018-07-08 00:00:00
27.1,37.53415879,-8.4672418,2018-07-08 00:00:00
23.5,47.61623467,7.38059446,2018-07-08 00:00:00
53.6,56.25667199,15.76281691,2018-07-08 00:00:00
50.9,56.22371754,15.69324774,2018-07-08 00:00:00
22.4,42.5785452,12.07656224,2018-07-08 00:00:00
20.4,41.39681864,-2.09827597,2018-07-08 00:00:00
21.5,67.09104229,25.31424979,2018-07-08 00:00:00
17.4,41.43245745,-2.105318363,2018-07-08 00:00:00
12.2,36.82394847,-6.011439937,2018-07-08 00:00:00
44.2,67.01436658,25.54740911,2018-07-08 00:00:00
10.3,36.96957192,-6.022445377,2018-07-08 00:00:00
21.3,48.50186391,4.163033564,2018-07-08 00:00:00
8.7,41.40257741,-2.051075849,2018-07-08 00:00:00
8.2,41.43822008,-2.058092003,2018-07-08 00:00:00
23.5,48.58574793,4.044437493,2018-07-08 00:00:00
26.0,48.42441665,4.063604498,2018-07-08 00:00:00
26.3,48.60221703,4.015262113,2018-07-08 00:00:00
20.4,41.54576631,-2.370138877,2018-07-08 00:00:00
11.3,41.51015513,-2.362920431,2018-07-08 00:00:00
36.1,66.55755398,16.32957597,2018-07-08 00:00:00
13.8,47.74525357,7.507377326,2018-07-08 00:00:00
15.1,47.63358123,7.35309808,2018-07-08 00:00:00
98.3,44.18146548,5.517063108,2018-07-08 00:00:00
11.8,52.73941767,13.51044988,2018-07-08 00:00:00
9.5,41.44158737,-2.179688331,2018-07-08 00:00:00
57.4,47.49280984,12.50698978,2018-07-08 00:00:00
39.7,42.9526504,-1.425103605,2018-07-08 00:00:00
32.1,37.28114928,22.53539878,2018-07-08 00:00:00
43.5,47.19717734,15.24001763,2018-07-08 00:00:00
16.5,41.41174957,-2.125399492,2018-07-08 00:00:00
7.7,41.37715504,-5.394565132,2018-07-08 00:00:00
26.5,51.58975668,14.95360503,2018-07-08 00:00:00
381.1,58.85348703,26.30021489,2018-07-08 00:00:00
20.7,42.72854112,11.78953018,2018-07-08 00:00:00
13.2,37.10825796,21.89279877,2018-07-08 00:00:00
13.8,40.84765916,15.3289193,2018-07-08 00:00:00
446.2,47.45370555,12.63770525,2018-07-08 00:00:00
20.8,48.1983711,-2.833866898,2018-07-08 00:00:00
19.6,41.45316118,-2.085224929,2018-07-08 00:00:00
26.8,54.77089892,24.51234959,2018-07-08 00:00:00
14.3,63.70930797,19.55022646,2018-07-08 00:00:00
17.1,48.23373713,-2.842960132,2018-07-08 00:00:00
17.5,52.84542084,15.48244857,2018-07-08 00:00:00
182.8,47.50830875,12.61393798,2018-07-08 00:00:00
330.3,63.72247923,19.92104343,2018-07-08 00:00:00
19.0,37.27522077,22.57974342,2018-07-08 00:00:00
62.0,63.71224339,19.79537812,2018-07-08 00:00:00
169.2,40.39126883,9.261616019,2018-07-08 00:00:00
17.9,54.77831265,24.29238238,2018-07-08 00:00:00
18.8,59.30987611,26.33832027,2018-07-08 00:00:00
28.0,45.9040683,15.47553378,2018-07-08 00:00:00
127.9,37.25435774,22.5986391,2018-07-08 00:00:00
19.2,37.08428632,22.49969534,2018-07-08 00:00:00
5.3,41.40801221,-5.548783095,2018-07-08 00:00:00
3.9,41.32714153,-5.479382302,2018-07-08 00:00:00
18.8,58.91397021,26.25736066,2018-07-08 00:00:00
33.4,37.31989305,22.51973573,2018-07-08 00:00:00
20.0,60.33597003,22.47911635,2018-07-08 00:00:00
11.5,47.73549556,2.537315494,2018-07-08 00:00:00
15.9,42.72348429,-1.676750793,2018-07-08 00:00:00
13.3,48.17249746,-1.598460924,2018-07-08 00:00:00
118.8,58.51182271,15.2978755,2018-07-08 00:00:00
20.4,58.51447652,15.22953765,2018-07-08 00:00:00
22.0,55.03541971,9.296464845,2018-07-09 00:00:00
22.1,37.6926772,13.23068942,2018-07-09 00:00:00
11.0,36.89049479,22.71331547,2018-07-09 00:00:00
19.5,49.57581563,21.90715967,2018-07-09 00:00:00
8.2,52.78946824,22.99025485,2018-07-09 00:00:00
17.6,41.40101715,14.77939154,2018-07-09 00:00:00
12.5,48.46996478,2.183309214,2018-07-09 00:00:00
19.6,48.51440069,4.405953543,2018-07-09 00:00:00
23.9,49.66728881,21.90180245,2018-07-09 00:00:00
11.7,49.08774272,1.974923484,2018-07-09 00:00:00
240.8,48.40553564,7.258626129,2018-07-09 00:00:00
22.5,50.14449735,14.15713491,2018-07-09 00:00:00
12.5,48.55166446,2.061472303,2018-07-09 00:00:00
18.7,44.97623427,-0.531147544,2018-07-09 00:00:00
39.3,54.4619246,9.707085963,2018-07-09 00:00:00
22.7,47.54870095,19.81732692,2018-07-09 00:00:00
17.7,48.16953821,9.959686456,2018-07-09 00:00:00
71.1,62.05448551,27.36371518,2018-07-09 00:00:00
26.0,45.77650383,5.670058009,2018-07-09 00:00:00
12.9,49.92076905,16.9037014,2018-07-09 00:00:00
13.2,47.55582091,19.73821937,2018-07-09 00:00:00
9.9,54.47996571,9.737804833,2018-07-09 00:00:00
144.2,47.39531355,9.748502351,2018-07-09 00:00:00
79.6,52.84654411,15.84004556,2018-07-09 00:00:00
7.9,44.97968844,10.64547772,2018-07-09 00:00:00
12.7,50.41803062,19.95410869,2018-07-09 00:00:00
18.1,58.73548364,26.20915618,2018-07-09 00:00:00
60.3,62.8431118,23.72050736,2018-07-09 00:00:00
23.2,40.0254451,8.869556303,2018-07-09 00:00:00
33.2,48.37918582,4.231459735,2018-07-09 00:00:00
16.2,44.97998781,10.59485393,2018-07-09 00:00:00
28.3,48.48817191,4.246055408,2018-07-09 00:00:00
13.9,48.59170093,7.519650364,2018-07-09 00:00:00
33.0,62.76912356,23.72626444,2018-07-09 00:00:00
20.9,48.49096327,4.30001717,2018-07-09 00:00:00
43.7,63.06024294,14.78637723,2018-07-09 00:00:00
18.1,50.13155379,14.01590829,2018-07-09 00:00:00
65.2,47.26345145,14.98190306,2018-07-09 00:00:00
18.5,52.84066797,23.18718962,2018-07-09 00:00:00
23.0,48.60019606,-1.506030326,2018-07-09 00:00:00
15.8,40.73324915,-5.402855882,2018-07-09 00:00:00
17.5,48.50486461,-1.374186024,2018-07-09 00:00:00
12.8,52.23008358,9.077918595,2018-07-09 00:00:00
71.0,46.16049538,15.03472656,2018-07-09 00:00:00
92.2,52.12030877,-3.74510085,2018-07-09 00:00:00
49.7,39.94458503,-8.346205058,2018-07-09 00:00:00
437.1,45.89088485,11.45410224,2018-07-09 00:00:00
20.5,56.5209952,26.24846495,2018-07-09 00:00:00
78.2,40.5212293,-7.425186888,2018-07-09 00:00:00
231.6,58.85237032,26.90693134,2018-07-09 00:00:00
47.3,52.0363495,-3.837975242,2018-07-09 00:00:00
39.2,56.53308858,26.15328222,2018-07-09 00:00:00
18.6,48.51808345,-0.88364992,2018-07-09 00:00:00
224.1,45.89157612,11.40264035,2018-07-09 00:00:00
19.9,48.55361857,-0.891443819,2018-07-09 00:00:00
16.7,36.68345301,-6.183666264,2018-07-09 00:00:00
24.3,48.53849714,-0.860710509,2018-07-09 00:00:00
134.3,42.83697702,-8.490892704,2018-07-09 00:00:00
39.8,49.44922342,1.248330179,2018-07-09 00:00:00
21.0,37.5815285,13.29296681,2018-07-09 00:00:00
99.5,46.73240226,6.142211375,2018-07-09 00:00:00
5.9,40.72223981,-5.472504858,2018-07-09 00:00:00
20.0,64.04078818,19.78487864,2018-07-09 00:00:00
8.4,38.9089554,-6.211235434,2018-07-09 00:00:00
36.5,42.70154577,26.18970629,2018-07-09 00:00:00
165.1,43.17567317,-5.391475214,2018-07-09 00:00:00
130.2,63.91856008,19.98906309,2018-07-09 00:00:00
24.7,49.61993545,21.83384162,2018-07-09 00:00:00
32.9,46.78254574,6.033722852,2018-07-09 00:00:00
17.3,63.601289,16.76672012,2018-07-09 00:00:00
113.2,62.06334641,27.13185438,2018-07-09 00:00:00
47.4,43.09186695,-5.218674169,2018-07-09 00:00:00
6.1,38.76226676,-8.624439327,2018-07-09 00:00:00
156.4,46.77022298,6.191852066,2018-07-09 00:00:00
19.9,49.20885673,1.899770491,2018-07-09 00:00:00
,38.72710826,-8.708951935,2018-07-09 00:00:00
6.5,38.70516812,-8.726281891,2018-07-09 00:00:00
155.5,46.73879624,6.325024555,2018-07-09 00:00:00
13.8,45.03502338,10.39273479,2018-07-09 00:00:00
13.0,46.98162369,0.952398461,2018-07-09 00:00:00
24.8,56.15623318,-3.224870101,2018-07-09 00:00:00
55.4,60.28401113,22.23922097,2018-07-09 00:00:00
24.3,63.86251798,20.0104549,2018-07-09 00:00:00
31.1,37.58685722,-8.481727657,2018-07-09 00:00:00
13.6,40.02078221,8.519997535,2018-07-09 00:00:00
117.9,58.84699746,26.04756827,2018-07-09 00:00:00
17.5,45.25173723,5.634793279,2018-07-09 00:00:00
6.4,52.2958928,18.65679566,2018-07-09 00:00:00
20.6,47.55288246,-1.268932948,2018-07-09 00:00:00
18.9,60.88923758,27.63787738,2018-07-09 00:00:00
110.9,47.54740258,-1.321545625,2018-07-09 00:00:00
9.2,38.67623026,-1.939804556,2018-07-09 00:00:00
12.4,45.72072173,0.620746523,2018-07-09 00:00:00
16.0,58.69788651,25.90770849,2018-07-09 00:00:00
455.1,60.88256279,28.13004678,2018-07-09 00:00:00
29.2,45.78072553,0.480750396,2018-07-09 00:00:00
26.8,44.6550595,5.202023443,2018-07-09 00:00:00
28.2,50.33999594,16.20286011,2018-07-09 00:00:00
35.6,46.12807846,15.67980124,2018-07-09 00:00:00
35.0,50.33694196,16.2588746,2018-07-09 00:00:00
157.9,52.03370953,-8.94193047,2018-07-09 00:00:00
18.0,40.48852955,-2.780571374,2018-07-09 00:00:00
9.8,42.36782799,11.75459663,2018-07-09 00:00:00
38.0,47.27631556,12.52299138,2018-07-09 00:00:00
59.9,47.32358721,9.960344663,2018-07-09 00:00:00
34.6,45.70246307,5.624541904,2018-07-09 00:00:00
48.8,44.67420326,5.225625271,2018-07-09 00:00:00
27.5,46.78405196,16.22289222,2018-07-09 00:00:00
20.3,65.61952518,17.49245945,2018-07-09 00:00:00
6.1,41.0986508,25.17896494,2018-07-09 00:00:00
47.5,47.50361239,9.98673564,2018-07-09 00:00:00
5.9,38.64045943,-1.933362816,2018-07-09 00:00:00
10.6,65.60968177,17.70656927,2018-07-09 00:00:00
63.2,47.2299427,14.92578404,2018-07-09 00:00:00
20.5,39.64211961,-0.381635731,2018-07-09 00:00:00
37.5,48.20342951,-4.123815892,2018-07-09 00:00:00
74.6,52.60144236,11.52029923,2018-07-09 00:00:00
19.1,40.5222689,16.78667031,2018-07-09 00:00:00
12.8,49.10219356,17.55893586,2018-07-09 00:00:00
19.1,40.54373779,-3.054590075,2018-07-09 00:00:00
9.0,51.90652074,18.78645047,2018-07-09 00:00:00
113.7,58.57487471,27.05589041,2018-07-09 00:00:00
27.7,47.44925415,9.721739747,2018-07-09 00:00:00
67.7,62.25306715,26.44641714,2018-07-09 00:00:00
41.0,44.49543215,5.265882472,2018-07-09 00:00:00
27.7,40.7318899,16.90392615,2018-07-09 00:00:00
14.2,42.01420845,14.82738559,2018-07-09 00:00:00
15.9,41.10968601,24.98767123,2018-07-09 00:00:00
15.1,43.98329577,12.25126135,2018-07-09 00:00:00
26.1,48.29366267,-3.407204421,2018-07-09 00:00:00
15.1,40.36801803,-3.137285173,2018-07-09 00:00:00
19.5,55.7545437,12.24472377,2018-07-09 00:00:00
144.3,58.78762189,25.77114575,2018-07-09 00:00:00
363.8,65.7131248,17.43185968,2018-07-09 00:00:00
11.1,50.33954098,20.02265753,2018-07-09 00:00:00
54.6,49.4853928,12.74661861,2018-07-09 00:00:00
9.1,65.73001117,17.04470296,2018-07-09 00:00:00
420.5,62.79765606,14.50999047,2018-07-09 00:00:00
41.1,58.75875502,25.54505001,2018-07-09 00:00:00
43.8,44.97448953,11.22760465,2018-07-09 00:00:00
39.5,47.27692529,12.49659032,2018-07-09 00:00:00
35.7,62.81836983,23.98878975,2018-07-09 00:00:00
492.2,62.83362385,14.51537122,2018-07-09 00:00:00
19.1,39.4486441,-4.809269098,2018-07-09 00:00:00
126.3,65.67333455,17.89904965,2018-07-09 00:00:00
21.9,67.6071483,24.92625449,2018-07-09 00:00:00
22.7,47.0365279,15.56677317,2018-07-09 00:00:00
29.1,45.09190936,5.698178841,2018-07-09 00:00:00
31.7,51.99952077,-3.529173547,2018-07-09 00:00:00
93.6,62.89561255,24.14558636,2018-07-09 00:00:00
20.9,52.24947249,9.28252223,2018-07-09 00:00:00
10.7,52.7942638,15.8032872,2018-07-09 00:00:00
120.5,58.79762814,25.52696087,2018-07-09 00:00:00
13.3,39.45934184,-4.858951215,2018-07-09 00:00:00
11.1,50.18114542,18.152881,2018-07-09 00:00:00
15.5,67.81631176,24.86523946,2018-07-09 00:00:00
41.2,49.52200462,12.72104774,2018-07-09 00:00:00
13.5,43.21129518,0.7573393,2018-07-09 00:00:00
16.3,65.84605941,16.42025361,2018-07-09 00:00:00
78.2,52.61249179,-3.750226156,2018-07-09 00:00:00
8.2,42.55506313,-1.397549205,2018-07-09 00:00:00
11.2,44.52664471,10.94163208,2018-07-09 00:00:00
45.6,46.82142917,16.20101542,2018-07-09 00:00:00
28.8,37.64053072,13.16071357,2018-07-09 00:00:00
14.6,67.19473237,25.19093573,2018-07-09 00:00:00
44.2,49.89778072,16.98431613,2018-07-09 00:00:00
13.0,46.10110235,0.215268237,2018-07-09 00:00:00
28.9,65.87000564,17.16970093,2018-07-09 00:00:00
16.2,46.78705673,16.17070118,2018-07-09 00:00:00
17.2,44.54479484,5.161041903,2018-07-09 00:00:00
29.9,37.607923,13.0467252,2018-07-09 00:00:00
20.9,44.95912044,10.97420386,2018-07-09 00:00:00
14.7,43.17105789,0.714217135,2018-07-09 00:00:00
20.7,54.83438703,23.96230602,2018-07-09 00:00:00
11.7,67.91209822,24.82886051,2018-07-09 00:00:00
454.6,65.65265638,17.15440808,2018-07-09 00:00:00
2.8,65.68670671,17.20705902,2018-07-09 00:00:00
15.5,44.99221539,11.25331643,2018-07-09 00:00:00
10.1,42.02437331,14.6111523,2018-07-10 00:00:00
14.0,42.13802189,14.4990053,2018-07-10 00:00:00
11.4,46.98229785,16.82680731,2018-07-10 00:00:00
12.8,45.41427873,9.961732834,2018-07-10 00:00:00
12.1,37.47794024,-2.57139304,2018-07-10 00:00:00
8.1,41.06752121,-1.337283174,2018-07-10 00:00:00
9.5,37.19462711,-2.496986704,2018-07-10 00:00:00
38.3,50.81249196,3.534795882,2018-07-10 00:00:00
103.5,46.52986686,6.02648288,2018-07-10 00:00:00
15.6,37.57698424,-5.590117236,2018-07-10 00:00:00
473.0,46.60178921,6.021107566,2018-07-10 00:00:00
15.5,37.70546324,-8.630849544,2018-07-10 00:00:00
2.3,46.97897353,16.87915876,2018-07-10 00:00:00
32.8,46.1105412,11.17572945,2018-07-10 00:00:00
45.2,45.07700279,5.775543434,2018-07-10 00:00:00
53.5,46.16428919,11.20276962,2018-07-10 00:00:00
9.1,37.1558812,-2.512644956,2018-07-10 00:00:00
76.6,45.15301244,5.871507484,2018-07-10 00:00:00
14.1,42.95360585,23.75961539,2018-07-10 00:00:00
28.0,51.67990242,7.237790706,2018-07-10 00:00:00
47.2,45.41411227,10.19133548,2018-07-10 00:00:00
18.0,45.39616951,10.14026698,2018-07-10 00:00:00
20.0,39.13119642,-6.526486796,2018-07-10 00:00:00
56.6,43.15867418,23.4583617,2018-07-10 00:00:00
17.6,58.50174797,15.09027803,2018-07-10 00:00:00
20.2,42.1613698,14.37991957,2018-07-10 00:00:00
14.0,37.57438479,-5.382567622,2018-07-10 00:00:00
37.5,44.58653468,5.283435548,2018-07-10 00:00:00
73.7,58.59396997,15.03458417,2018-07-10 00:00:00
22.0,55.65621568,23.12006426,2018-07-10 00:00:00
19.8,45.50411848,9.757245159,2018-07-10 00:00:00
26.0,46.17578832,18.93686438,2018-07-10 00:00:00
46.1,52.49145333,-7.676386292,2018-07-10 00:00:00
52.1,47.1520581,15.05052746,2018-07-10 00:00:00
49.8,54.82543172,18.15458364,2018-07-10 00:00:00
25.4,66.29137473,17.90985967,2018-07-10 00:00:00
164.8,47.13895299,14.94361145,2018-07-10 00:00:00
77.8,47.08507624,14.93852025,2018-07-10 00:00:00
16.0,51.23530449,11.50350367,2018-07-10 00:00:00
77.1,66.20371108,17.83866252,2018-07-10 00:00:00
19.6,40.532798,-2.861223014,2018-07-10 00:00:00
8.7,52.42212266,11.4847327,2018-07-10 00:00:00
16.3,55.26327821,11.39938211,2018-07-10 00:00:00
24.2,46.30084006,18.95780346,2018-07-10 00:00:00
66.2,56.39476436,-4.233555411,2018-07-10 00:00:00
9.9,41.86617593,-2.435618395,2018-07-10 00:00:00
21.8,51.16614078,11.2724583,2018-07-10 00:00:00
43.8,41.89581451,-2.490500522,2018-07-10 00:00:00
43.8,42.10329465,-2.5826054,2018-07-10 00:00:00
52.4,52.56694744,11.40110262,2018-07-10 00:00:00
14.1,47.90243407,-1.048652838,2018-07-10 00:00:00
153.4,61.04629045,27.26628684,2018-07-10 00:00:00
41.3,52.73720477,-6.493239868,2018-07-10 00:00:00
12.6,47.89705495,-1.101639935,2018-07-10 00:00:00
14.3,47.76436245,-1.505015471,2018-07-10 00:00:00
13.1,48.96090783,9.740615762,2018-07-10 00:00:00
22.1,47.6410329,-1.63901787,2018-07-10 00:00:00
41.4,49.16626573,17.67917973,2018-07-10 00:00:00
56.7,66.44710645,17.68915747,2018-07-10 00:00:00
9.7,46.34355137,0.694713854,2018-07-10 00:00:00
8.5,52.91707501,15.4914833,2018-07-10 00:00:00
13.2,50.36920684,17.78917753,2018-07-10 00:00:00
47.5,57.14802083,-2.231602112,2018-07-10 00:00:00
80.8,45.64054817,14.96100898,2018-07-10 00:00:00
30.6,45.57182077,1.65230356,2018-07-10 00:00:00
6.0,40.98793186,-5.418065808,2018-07-10 00:00:00
33.1,45.30094672,1.437011752,2018-07-10 00:00:00
12.2,50.41510075,17.91007411,2018-07-10 00:00:00
43.6,45.99062957,1.015915522,2018-07-10 00:00:00
23.2,46.04205005,0.981299183,2018-07-10 00:00:00
11.7,40.48799333,-2.923638243,2018-07-10 00:00:00
32.1,40.50886664,-2.904062353,2018-07-10 00:00:00
7.9,41.60002245,-5.377838849,2018-07-10 00:00:00
10.8,50.62341299,16.29712708,2018-07-10 00:00:00
13.6,42.32598746,-6.012063469,2018-07-10 00:00:00
130.6,63.84154283,19.47162168,2018-07-10 00:00:00
14.5,45.08045272,-0.756275918,2018-07-10 00:00:00
107.6,50.19251399,16.88691328,2018-07-10 00:00:00
11.0,41.62864596,-5.311688399,2018-07-10 00:00:00
86.6,43.07537236,-0.804390171,2018-07-10 00:00:00
138.9,66.10248241,18.78173366,2018-07-10 00:00:00
22.1,66.05553422,18.63324673,2018-07-10 00:00:00
20.2,66.04428645,18.49697522,2018-07-10 00:00:00
17.0,66.40927799,18.48352802,2018-07-10 00:00:00
42.3,43.63966455,11.22391073,2018-07-10 00:00:00
7.4,52.95153934,15.52569617,2018-07-10 00:00:00
10.9,41.58294916,-5.251206361,2018-07-10 00:00:00
10.9,46.94558636,-0.44633653,2018-07-10 00:00:00
62.6,54.94146599,8.767710907,2018-07-10 00:00:00
23.7,68.35801951,24.12877748,2018-07-10 00:00:00
17.2,44.3816726,11.01437285,2018-07-10 00:00:00
43.4,49.75858497,11.65145058,2018-07-10 00:00:00
10.5,49.7555886,11.84566887,2018-07-10 00:00:00
29.1,44.90911999,2.464469991,2018-07-10 00:00:00
10.0,41.5229378,-1.179769656,2018-07-10 00:00:00
222.9,46.50982643,12.14797108,2018-07-10 00:00:00
3.3,41.26492009,-1.205075842,2018-07-10 00:00:00
12.0,50.05273133,3.189441619,2018-07-10 00:00:00
16.1,50.17123771,3.059902324,2018-07-10 00:00:00
14.0,41.13454776,-1.229468429,2018-07-10 00:00:00
11.0,37.38983413,-4.814054209,2018-07-10 00:00:00
21.8,40.37815225,22.06811045,2018-07-10 00:00:00
178.9,40.41670448,22.05170117,2018-07-10 00:00:00
11.2,49.04828005,21.38952192,2018-07-10 00:00:00
44.5,45.92180714,11.78975944,2018-07-10 00:00:00
9.9,41.09346292,-1.270018767,2018-07-10 00:00:00
8.2,37.35451808,-4.920787122,2018-07-10 00:00:00
10.0,41.16220834,-1.306582371,2018-07-10 00:00:00
11.4,48.92598184,1.039010948,2018-07-10 00:00:00
34.2,45.51973027,9.245955152,2018-07-10 00:00:00
12.3,37.36524418,-4.968906067,2018-07-10 00:00:00
13.7,48.95946516,1.005369864,2018-07-10 00:00:00
10.8,52.77820901,-2.926479639,2018-07-10 00:00:00
17.0,45.5396978,9.60366856,2018-07-10 00:00:00
19.2,45.57573952,9.603408355,2018-07-10 00:00:00
117.6,40.23892377,-7.659742483,2018-07-10 00:00:00
24.6,45.52185581,9.654920593,2018-07-10 00:00:00
12.7,41.12918289,-1.276525914,2018-07-10 00:00:00
48.5,50.36687488,6.020442814,2018-07-10 00:00:00
18.6,52.28064879,5.20466214,2018-07-10 00:00:00
11.0,49.7593073,3.732906003,2018-07-10 00:00:00
2.7,43.09974807,23.89410957,2018-07-10 00:00:00
18.7,44.22091509,10.836677,2018-07-10 00:00:00
23.5,68.02935512,24.75711223,2018-07-10 00:00:00
53.4,68.09209904,24.89464084,2018-07-10 00:00:00
21.8,49.21490462,6.032049024,2018-07-10 00:00:00
230.9,68.05888788,25.0687225,2018-07-10 00:00:00
9.1,37.23209078,13.88081827,2018-07-10 00:00:00
46.5,43.21655159,23.29682496,2018-07-10 00:00:00
8.5,41.03622485,-0.804219388,2018-07-10 00:00:00
11.8,41.01576751,-0.824608974,2018-07-10 00:00:00
15.2,41.04894123,-0.854358294,2018-07-10 00:00:00
11.8,62.73002861,24.14663838,2018-07-10 00:00:00
17.1,49.55727805,12.75068415,2018-07-10 00:00:00
23.8,49.50535005,12.66485678,2018-07-10 00:00:00
14.5,54.97961418,9.016386339,2018-07-10 00:00:00
30.1,50.42105017,23.61161927,2018-07-10 00:00:00
8.7,55.05173942,9.045920363,2018-07-10 00:00:00
15.4,43.92217013,27.79289153,2018-07-10 00:00:00
33.7,49.46271601,21.59921657,2018-07-10 00:00:00
13.9,48.43156662,4.198327745,2018-07-10 00:00:00
20.7,41.53356376,-1.085043834,2018-07-10 00:00:00
12.7,52.84500721,22.64428669,2018-07-10 00:00:00
11.3,39.3356478,22.36459394,2018-07-10 00:00:00
6.5,52.77953036,22.74578003,2018-07-10 00:00:00
13.4,48.99665223,7.964118108,2018-07-10 00:00:00
12.4,50.2023686,14.04994921,2018-07-10 00:00:00
6.8,49.74596509,3.818225335,2018-07-10 00:00:00
18.9,45.46813026,9.782940377,2018-07-10 00:00:00
10.6,49.0619949,1.868936084,2018-07-10 00:00:00
5.3,41.22116406,-1.269277841,2018-07-10 00:00:00
228.4,57.01454657,13.07612994,2018-07-10 00:00:00
54.0,61.23313081,27.09986741,2018-07-10 00:00:00
4.1,41.92841279,-2.521656664,2018-07-10 00:00:00
8.8,47.43341255,0.311714916,2018-07-10 00:00:00
23.2,48.20218867,15.34360954,2018-07-10 00:00:00
39.8,61.2982488,27.01990046,2018-07-10 00:00:00
96.0,47.40793177,2.50480062,2018-07-10 00:00:00
27.1,40.23903139,8.585136146,2018-07-10 00:00:00
11.7,41.80386374,-2.495861272,2018-07-10 00:00:00
15.0,62.87357638,28.58071949,2018-07-10 00:00:00
48.3,61.86321917,26.94134371,2018-07-10 00:00:00
52.4,37.52477533,-2.215431041,2018-07-10 00:00:00
11.9,40.7122325,16.92544263,2018-07-10 00:00:00
15.5,42.11405091,2.891328209,2018-07-10 00:00:00
35.1,62.02815838,26.79685449,2018-07-10 00:00:00
7.4,37.53913751,-2.104107931,2018-07-10 00:00:00
16.1,37.31430066,14.08715678,2018-07-10 00:00:00
50.0,61.86722856,27.5321335,2018-07-10 00:00:00
58.9,56.75942487,16.1995844,2018-07-10 00:00:00
15.7,39.79198562,-3.467568576,2018-07-10 00:00:00
6.0,37.53978704,-2.240894408,2018-07-10 00:00:00
191.9,62.02387068,27.46460563,2018-07-10 00:00:00
13.3,41.83058293,-2.428296954,2018-07-10 00:00:00
154.1,57.06919349,13.04761437,2018-07-10 00:00:00
10.7,41.91956166,-2.446622252,2018-07-10 00:00:00
18.0,46.53228471,2.393319337,2018-07-10 00:00:00
4.0,37.5755849,-2.247308657,2018-07-10 00:00:00
268.1,56.8410359,16.37734639,2018-07-10 00:00:00
15.6,50.96460607,6.710584991,2018-07-10 00:00:00
23.1,39.94213406,-0.641924579,2018-07-10 00:00:00
14.4,54.8515934,23.80923774,2018-07-10 00:00:00
59.3,40.2765342,8.677918567,2018-07-10 00:00:00
53.1,58.41023776,16.00279011,2018-07-10 00:00:00
28.3,50.65437973,6.562506423,2018-07-10 00:00:00
28.1,37.50338717,13.44653068,2018-07-10 00:00:00
12.8,41.85126284,-2.554409142,2018-07-10 00:00:00
83.5,63.15164748,14.1283348,2018-07-10 00:00:00
31.5,58.39533212,15.93172815,2018-07-10 00:00:00
44.5,63.13151373,14.20461174,2018-07-10 00:00:00
